;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV;Div from normal distr;performer
449;Hamburger SV;2000000;22;2011-06-29;45660;Eric Maxim Choupo-Moting;43.802014892685065;7.4935058635915865;Over
450;1.FSV Mainz 05;2250000;22;2012-01-23;45660;Eric Maxim Choupo-Moting;49.2772667542707;12.96875772517722;Over
451;1.FSV Mainz 05;3500000;23;2012-06-29;45660;Eric Maxim Choupo-Moting;76.65352606219886;19.99740937089401;Over
452;1.FSV Mainz 05;3500000;23;2013-01-13;45660;Eric Maxim Choupo-Moting;76.65352606219886;19.99740937089401;Over
453;1.FSV Mainz 05;2750000;24;2013-06-30;45660;Eric Maxim Choupo-Moting;60.227770477441965;-21.83595556788015;Over
454;1.FSV Mainz 05;3500000;24;2014-02-12;45660;Eric Maxim Choupo-Moting;76.65352606219886;-5.410199983123249;Over
455;1.FSV Mainz 05;5000000;25;2014-03-31;45660;Eric Maxim Choupo-Moting;109.50503723171266;-0.8320968829171562;Over
456;FC Schalke 04;7500000;25;2014-07-10;45660;Eric Maxim Choupo-Moting;164.257555847569;53.920421732939175;Over
457;FC Schalke 04;10000000;25;2015-02-04;45660;Eric Maxim Choupo-Moting;219.01007446342533;108.6729403487955;Over
458;FC Schalke 04;10000000;26;2015-07-01;45660;Eric Maxim Choupo-Moting;219.01007446342533;81.30238024391531;Over
459;FC Schalke 04;10000000;26;2016-02-15;45660;Eric Maxim Choupo-Moting;219.01007446342533;81.30238024391531;Over
460;FC Schalke 04;8000000;27;2016-07-22;45660;Eric Maxim Choupo-Moting;175.20805957074026;15.67130496819891;Over
461;FC Schalke 04;8000000;27;2017-02-07;45660;Eric Maxim Choupo-Moting;175.20805957074026;15.67130496819891;Over
462;FC Schalke 04;6000000;28;2017-06-19;45660;Eric Maxim Choupo-Moting;131.4060446780552;-40.15920998235518;Over
463;Stoke City;8000000;28;2018-01-02;45660;Eric Maxim Choupo-Moting;175.20805957074026;3.642804910329886;Over
464;Stoke City;8000000;29;2018-05-28;45660;Eric Maxim Choupo-Moting;175.20805957074026;3.9448948731362634;Over
465;Paris Saint-Germain;8000000;29;2018-12-17;45660;Eric Maxim Choupo-Moting;175.20805957074026;3.9448948731362634;Over
466;Paris Saint-Germain;6000000;29;2019-03-07;45660;Eric Maxim Choupo-Moting;131.4060446780552;-39.8571200195488;Over
467;Paris Saint-Germain;5000000;30;2019-06-03;45660;Eric Maxim Choupo-Moting;109.50503723171266;-49.19046938081104;Over
468;Paris Saint-Germain;5000000;30;2019-12-19;45660;Eric Maxim Choupo-Moting;109.50503723171266;-49.19046938081104;Over
469;Paris Saint-Germain;4000000;31;2020-04-08;45660;Eric Maxim Choupo-Moting;87.60402978537013;-48.895556413868604;Over
470;Bayern Munich;3500000;31;2021-02-10;45660;Eric Maxim Choupo-Moting;76.65352606219886;-59.84606013703987;Over
471;Bayern Munich;3500000;32;2021-06-09;45660;Eric Maxim Choupo-Moting;76.65352606219886;-32.33080906161959;Over
472;Bayern Munich;3500000;32;2021-12-22;45660;Eric Maxim Choupo-Moting;76.65352606219886;-32.33080906161959;Over
473;Bayern Munich;3000000;33;2022-06-09;45660;Eric Maxim Choupo-Moting;65.7030223390276;-15.069354509897991;Over
474;Bayern Munich;6000000;33;2022-11-09;45660;Eric Maxim Choupo-Moting;131.4060446780552;50.63366782912961;Over
475;Deportivo Alavés B;1000000;19;2018-03-22;335457;Ermedin Demirovic;2.9810079980444586;-3.132485958011741;Under
476;Deportivo Alavés B;1000000;20;2018-05-30;335457;Ermedin Demirovic;2.9810079980444586;-8.945951846231583;Under
477;FC Sochaux-Montbéliard;1000000;20;2019-01-08;335457;Ermedin Demirovic;2.9810079980444586;-8.945951846231583;Under
478;UD Almería;1000000;20;2019-02-19;335457;Ermedin Demirovic;2.9810079980444586;-8.945951846231583;Under
479;UD Almería;1000000;21;2019-06-29;335457;Ermedin Demirovic;2.9810079980444586;-18.61811245824846;Under
480;FC St. Gallen 1879;1000000;21;2020-01-06;335457;Ermedin Demirovic;2.9810079980444586;-18.61811245824846;Under
481;FC St. Gallen 1879;900000;22;2020-04-08;335457;Ermedin Demirovic;2.682907198240013;-33.62560183085347;Under
482;FC St. Gallen 1879;3000000;22;2020-07-31;335457;Ermedin Demirovic;8.943023994133377;-27.365485034960102;Under
483;SC Freiburg;4000000;22;2020-09-16;335457;Ermedin Demirovic;11.924031992177834;-24.384477036915644;Under
484;SC Freiburg;10000000;22;2021-02-10;335457;Ermedin Demirovic;29.810079980444588;-6.498429048648891;Under
485;SC Freiburg;12000000;23;2021-06-09;335457;Ermedin Demirovic;35.77209597653351;-20.884020714771346;Under
486;SC Freiburg;9000000;23;2021-10-07;335457;Ermedin Demirovic;26.82907198240013;-29.827044708904722;Under
487;SC Freiburg;7500000;23;2021-12-22;335457;Ermedin Demirovic;22.35755998533344;-34.29855670597141;Under
488;SC Freiburg;6000000;24;2022-06-09;335457;Ermedin Demirovic;17.886047988266753;-64.17767805705536;Under
489;FC Augsburg;9000000;24;2022-11-09;335457;Ermedin Demirovic;26.82907198240013;-55.23465406292198;Under
490;FC Augsburg;12000000;25;2023-03-29;335457;Ermedin Demirovic;35.77209597653351;-74.56503813809631;Under
491;Hamburger SV II;75000;18;2020-02-20;456492;Faride Alidou;0.16429641702373754;-2.7445129283361878;Under
492;Hamburger SV II;75000;19;2020-09-16;456492;Faride Alidou;0.16429641702373754;-5.949197539032462;Under
493;Hamburger SV II;100000;19;2021-06-11;456492;Faride Alidou;0.2190618893649834;-5.894432066691216;Under
494;Hamburger SV II;125000;20;2021-09-10;456492;Faride Alidou;0.27382736170622923;-11.653132482569813;Under
495;Hamburger SV;1500000;20;2021-12-15;456492;Faride Alidou;3.285928340474751;-8.641031503801292;Under
496;Hamburger SV;1500000;20;2022-06-16;456492;Faride Alidou;3.285928340474751;-8.641031503801292;Under
497;Eintracht Frankfurt;2500000;21;2022-11-09;456492;Faride Alidou;5.476547234124585;-16.122573222168334;Under
498;TSG 1899 Hoffenheim II;300000;18;2020-09-15;524290;Fisnik Asllani;0.5722024070647924;-2.336606938295133;Under
499;TSG 1899 Hoffenheim II;500000;18;2021-02-15;524290;Fisnik Asllani;0.9536706784413207;-1.9551386669186046;Under
500;TSG 1899 Hoffenheim II;400000;18;2021-06-30;524290;Fisnik Asllani;0.7629365427530566;-2.1458728026068687;Under
501;TSG 1899 Hoffenheim II;400000;19;2021-12-31;524290;Fisnik Asllani;0.7629365427530566;-5.350557413303143;Under
502;TSG 1899 Hoffenheim;400000;19;2022-06-09;524290;Fisnik Asllani;0.7629365427530566;-5.350557413303143;Under
503;TSG 1899 Hoffenheim;400000;20;2022-11-09;524290;Fisnik Asllani;0.7629365427530566;-11.164023301522986;Under
504;TSG 1899 Hoffenheim;800000;20;2023-03-29;524290;Fisnik Asllani;1.5258730855061131;-10.40108675876993;Under
505;FC Carl Zeiss Jena;50000;18;2016-08-22;283871;Florian Dietz;0.17613634362087005;-2.7326730017390553;Under
506;FC Carl Zeiss Jena;75000;18;2017-03-16;283871;Florian Dietz;0.2642045154313051;-2.6446048299286202;Under
507;FC Carl Zeiss Jena;100000;19;2017-08-18;283871;Florian Dietz;0.3522726872417401;-5.7612212688144595;Under
508;FC Carl Zeiss Jena;150000;19;2017-10-19;283871;Florian Dietz;0.5284090308626102;-5.5850849251935895;Under
509;FC Carl Zeiss Jena;175000;19;2018-01-19;283871;Florian Dietz;0.6164772026730452;-5.497016753383154;Under
510;FC Carl Zeiss Jena;200000;19;2018-06-08;283871;Florian Dietz;0.7045453744834802;-5.408948581572719;Under
511;SV Werder Bremen II;200000;20;2018-08-08;283871;Florian Dietz;0.7045453744834802;-11.222414469792563;Under
512;SV Werder Bremen II;125000;20;2019-02-24;283871;Florian Dietz;0.4403408590521751;-11.486618985223867;Under
513;SV Werder Bremen II;125000;20;2019-07-28;283871;Florian Dietz;0.4403408590521751;-11.486618985223867;Under
514;SpVgg Unterhaching;150000;21;2019-09-23;283871;Florian Dietz;0.5284090308626102;-21.07071142543031;Under
515;SpVgg Unterhaching;150000;21;2019-12-11;283871;Florian Dietz;0.5284090308626102;-21.07071142543031;Under
516;SpVgg Unterhaching;125000;21;2020-04-03;283871;Florian Dietz;0.4403408590521751;-21.158779597240745;Under
517;1.FC Köln II;125000;22;2021-01-05;283871;Florian Dietz;0.4403408590521751;-35.8681681700413;Under
518;1.FC Köln II;100000;22;2021-06-26;283871;Florian Dietz;0.3522726872417401;-35.956236341851735;Under
519;1.FC Köln II;125000;23;2021-09-27;283871;Florian Dietz;0.4403408590521751;-56.215775832252675;Under
520;1.FC Köln II;150000;23;2021-12-22;283871;Florian Dietz;0.5284090308626102;-56.12770766044224;Under
521;1.FC Köln II;150000;23;2022-06-13;283871;Florian Dietz;0.5284090308626102;-56.12770766044224;Under
522;1. FC Köln;750000;24;2022-09-21;283871;Florian Dietz;2.6420451543130508;-79.42168089100906;Under
523;1. FC Köln;1000000;24;2022-11-09;283871;Florian Dietz;3.522726872417401;-78.54099917290472;Under
524;SK Sturm Graz II;50000;17;2009-12-09;106270;Florian Kainz;0.4704996706502306;-0.8142161314629565;Under
525;SK Sturm Graz;150000;17;2010-10-01;106270;Florian Kainz;1.4114990119506916;0.12678320983750457;Under
526;SK Sturm Graz;250000;18;2010-12-28;106270;Florian Kainz;2.3524983532511525;-0.5563109921087728;Under
527;SK Sturm Graz;350000;18;2011-06-22;106270;Florian Kainz;3.293497694551614;0.3846883491916886;Under
528;SK Sturm Graz;550000;19;2011-12-30;106270;Florian Kainz;5.175496377152536;-0.9379975789036639;Under
529;SK Sturm Graz;900000;19;2012-05-30;106270;Florian Kainz;8.46899407170415;2.355500115647951;Under
530;SK Sturm Graz;1200000;19;2012-09-24;106270;Florian Kainz;11.291992095605533;5.178498139549333;Under
531;SK Sturm Graz;1200000;20;2012-12-19;106270;Florian Kainz;11.291992095605533;-0.6349677486705101;Under
532;SK Sturm Graz;1000000;20;2013-06-04;106270;Florian Kainz;9.40999341300461;-2.516966431271433;Under
533;SK Sturm Graz;800000;20;2013-09-16;106270;Florian Kainz;7.527994730403689;-4.398965113872354;Under
534;SK Sturm Graz;750000;21;2013-12-27;106270;Florian Kainz;7.0574950597534585;-14.54162539653946;Under
535;SK Sturm Graz;900000;21;2014-06-20;106270;Florian Kainz;8.46899407170415;-13.130126384588769;Under
536;Rapid Vienna;1000000;21;2014-10-21;106270;Florian Kainz;9.40999341300461;-12.189127043288309;Under
537;Rapid Vienna;1250000;22;2015-01-11;106270;Florian Kainz;11.762491766255764;-24.546017262837715;Under
538;Rapid Vienna;1250000;22;2015-06-17;106270;Florian Kainz;11.762491766255764;-24.546017262837715;Under
539;Rapid Vienna;2000000;22;2015-10-02;106270;Florian Kainz;18.81998682600922;-17.48852220308426;Under
540;Rapid Vienna;3500000;23;2015-12-29;106270;Florian Kainz;32.93497694551614;-23.72113974578871;Under
541;Rapid Vienna;4500000;23;2016-06-01;106270;Florian Kainz;42.34497035852075;-14.311146332784105;Under
542;SV Werder Bremen;3500000;23;2016-10-13;106270;Florian Kainz;32.93497694551614;-23.72113974578871;Under
543;SV Werder Bremen;2750000;24;2017-02-07;106270;Florian Kainz;25.87748188576268;-56.186244159559436;Under
544;SV Werder Bremen;3000000;24;2017-06-19;106270;Florian Kainz;28.229980239013834;-53.83374580630828;Under
545;SV Werder Bremen;3000000;25;2017-12-28;106270;Florian Kainz;28.229980239013834;-82.10715387561598;Under
546;SV Werder Bremen;4000000;25;2018-06-05;106270;Florian Kainz;37.63997365201844;-72.69716046261138;Under
547;SV Werder Bremen;4000000;26;2018-12-18;106270;Florian Kainz;37.63997365201844;-100.06772056749158;Under
548;1. FC Köln;3000000;26;2019-03-13;106270;Florian Kainz;28.229980239013834;-109.47771398049619;Under
549;1. FC Köln;3000000;26;2019-06-12;106270;Florian Kainz;28.229980239013834;-109.47771398049619;Under
550;1. FC Köln;3000000;27;2019-12-17;106270;Florian Kainz;28.229980239013834;-131.30677436352752;Under
551;1. FC Köln;2400000;27;2020-04-08;106270;Florian Kainz;22.583984191211066;-136.95277041133028;Under
552;1. FC Köln;4000000;27;2020-09-16;106270;Florian Kainz;37.63997365201844;-121.89678095052291;Under
553;1. FC Köln;4000000;28;2021-02-10;106270;Florian Kainz;37.63997365201844;-133.92528100839195;Under
554;1. FC Köln;3500000;28;2021-06-09;106270;Florian Kainz;32.93497694551614;-138.63027771489425;Under
555;1. FC Köln;3500000;29;2021-12-22;106270;Florian Kainz;32.93497694551614;-138.32818775208784;Under
556;1. FC Köln;3500000;29;2022-06-09;106270;Florian Kainz;32.93497694551614;-138.32818775208784;Under
557;1. FC Köln;4000000;29;2022-09-21;106270;Florian Kainz;37.63997365201844;-133.62319104558554;Under
558;1. FC Köln;4000000;30;2022-11-09;106270;Florian Kainz;37.63997365201844;-121.05553296050526;Under
559;FC Ismaning;50000;20;2011-07-04;152963;Florian Niederlechner;0.32687643417035495;-11.600083410105688;Under
560;SpVgg Unterhaching;100000;20;2011-08-08;152963;Florian Niederlechner;0.6537528683407099;-11.273206975935333;Under
561;SpVgg Unterhaching;200000;21;2012-01-10;152963;Florian Niederlechner;1.3075057366814198;-20.2916147196115;Under
562;SpVgg Unterhaching;300000;21;2012-06-09;152963;Florian Niederlechner;1.9612586050221295;-19.637861851270788;Under
563;SpVgg Unterhaching;400000;22;2012-12-30;152963;Florian Niederlechner;2.6150114733628396;-33.69349755573064;Under
564;1.FC Heidenheim 1846;500000;22;2013-06-28;152963;Florian Niederlechner;3.268764341703549;-33.03974468738993;Under
565;1.FC Heidenheim 1846;475000;23;2014-01-24;152963;Florian Niederlechner;3.105326124618372;-53.55079056668648;Under
566;1.FC Heidenheim 1846;500000;23;2014-06-30;152963;Florian Niederlechner;3.268764341703549;-53.3873523496013;Under
567;1.FC Heidenheim 1846;700000;23;2014-10-01;152963;Florian Niederlechner;4.576270078384969;-52.07984661291988;Under
568;1.FC Heidenheim 1846;900000;24;2015-01-13;152963;Florian Niederlechner;5.883775815066389;-76.17995023025573;Under
569;1.FSV Mainz 05;2000000;24;2015-07-01;152963;Florian Niederlechner;13.075057366814196;-68.98866867850792;Under
570;SC Freiburg;1500000;25;2016-02-11;152963;Florian Niederlechner;9.806293025110648;-100.53084108951917;Under
571;SC Freiburg;1750000;25;2016-07-22;152963;Florian Niederlechner;11.440675195962422;-98.89645891866739;Under
572;SC Freiburg;2500000;26;2017-02-07;152963;Florian Niederlechner;16.343821708517748;-121.36387251099227;Under
573;SC Freiburg;5500000;26;2017-06-19;152963;Florian Niederlechner;35.95640775873904;-101.75128646077098;Under
574;SC Freiburg;4500000;27;2017-12-28;152963;Florian Niederlechner;29.418879075331944;-130.1178755272094;Under
575;SC Freiburg;4500000;27;2018-06-05;152963;Florian Niederlechner;29.418879075331944;-130.1178755272094;Under
576;SC Freiburg;4500000;28;2018-12-18;152963;Florian Niederlechner;29.418879075331944;-142.14637558507843;Under
577;SC Freiburg;3500000;28;2019-06-05;152963;Florian Niederlechner;22.881350391924844;-148.68390426848552;Under
578;FC Augsburg;5000000;28;2019-10-02;152963;Florian Niederlechner;32.687643417035495;-138.87761124337487;Under
579;FC Augsburg;7000000;29;2019-12-17;152963;Florian Niederlechner;45.76270078384969;-125.50046391375432;Under
580;FC Augsburg;10000000;29;2020-03-11;152963;Florian Niederlechner;65.37528683407099;-105.887877863533;Under
581;FC Augsburg;8000000;29;2020-04-08;152963;Florian Niederlechner;52.300229467256784;-118.96293523034721;Under
582;FC Augsburg;10000000;29;2020-07-08;152963;Florian Niederlechner;65.37528683407099;-105.887877863533;Under
583;FC Augsburg;6000000;30;2021-02-10;152963;Florian Niederlechner;39.22517210044259;-119.47033451208111;Under
584;FC Augsburg;4000000;30;2021-06-09;152963;Florian Niederlechner;26.150114733628392;-132.54539187889532;Under
585;FC Augsburg;3000000;31;2021-12-22;152963;Florian Niederlechner;19.612586050221296;-116.88700014901744;Under
586;FC Augsburg;2200000;31;2022-06-09;152963;Florian Niederlechner;14.382563103495617;-122.11702309574312;Under
587;FC Augsburg;2200000;32;2022-11-09;152963;Florian Niederlechner;14.382563103495617;-94.60177202032284;Under
588;Eintracht Braunschweig II;25000;19;2014-08-18;190289;Gerrit Holtmann;0.13137911282312692;-5.982114843233073;Under
589;Eintracht Braunschweig II;75000;19;2014-10-09;190289;Gerrit Holtmann;0.39413733846938076;-5.7193566175868185;Under
590;Eintracht Braunschweig II;125000;19;2015-02-08;190289;Gerrit Holtmann;0.6568955641156347;-5.456598391940565;Under
591;Eintracht Braunschweig;125000;20;2015-07-01;190289;Gerrit Holtmann;0.6568955641156347;-11.270064280160408;Under
592;Eintracht Braunschweig;300000;20;2015-10-22;190289;Gerrit Holtmann;1.576549353877523;-10.35041049039852;Under
593;Eintracht Braunschweig;600000;20;2016-02-11;190289;Gerrit Holtmann;3.153098707755046;-8.773861136520997;Under
594;1.FSV Mainz 05;2500000;21;2016-07-22;190289;Gerrit Holtmann;13.137911282312693;-8.461209173980226;Under
595;1.FSV Mainz 05;1750000;21;2017-02-07;190289;Gerrit Holtmann;9.196537897618885;-12.402582558674034;Under
596;1.FSV Mainz 05;1500000;22;2017-06-19;190289;Gerrit Holtmann;7.882746769387616;-28.425762259705863;Under
597;1.FSV Mainz 05;1500000;22;2017-12-28;190289;Gerrit Holtmann;7.882746769387616;-28.425762259705863;Under
598;1.FSV Mainz 05;2000000;23;2018-06-05;190289;Gerrit Holtmann;10.510329025850154;-46.1457876654547;Under
599;1.FSV Mainz 05;2000000;23;2018-12-18;190289;Gerrit Holtmann;10.510329025850154;-46.1457876654547;Under
600;1.FSV Mainz 05;1500000;24;2019-06-05;190289;Gerrit Holtmann;7.882746769387616;-74.1809792759345;Under
601;SC Paderborn 07;1500000;24;2019-12-17;190289;Gerrit Holtmann;7.882746769387616;-74.1809792759345;Under
602;SC Paderborn 07;1200000;25;2020-04-08;190289;Gerrit Holtmann;6.306197415510092;-104.03093669911972;Under
603;VfL Bochum;1000000;25;2020-11-18;190289;Gerrit Holtmann;5.255164512925077;-105.08196960170474;Under
604;VfL Bochum;1000000;25;2021-02-08;190289;Gerrit Holtmann;5.255164512925077;-105.08196960170474;Under
605;VfL Bochum;1200000;26;2021-03-29;190289;Gerrit Holtmann;6.306197415510092;-131.40149680399992;Under
606;VfL Bochum;1800000;26;2021-06-16;190289;Gerrit Holtmann;9.459296123265139;-128.24839809624487;Under
607;VfL Bochum;2200000;26;2021-10-07;190289;Gerrit Holtmann;11.56136192843517;-126.14633229107484;Under
608;VfL Bochum;3000000;26;2021-12-22;190289;Gerrit Holtmann;15.765493538775232;-121.94220068073479;Under
609;VfL Bochum;4500000;26;2022-03-24;190289;Gerrit Holtmann;23.648240308162848;-114.05945391134716;Under
610;VfL Bochum;4500000;27;2022-06-09;190289;Gerrit Holtmann;23.648240308162848;-135.8885142943785;Under
611;VfL Bochum;4500000;27;2022-11-09;190289;Gerrit Holtmann;23.648240308162848;-135.8885142943785;Under
612;VfL Bochum;3500000;28;2023-03-29;190289;Gerrit Holtmann;18.39307579523777;-153.1721788651726;Under
613;AS Monaco;400000;18;2015-07-12;329723;Gil Dias;1.2131395140769676;-1.6956698312829577;Under
614;Varzim SC;500000;19;2016-03-14;329723;Gil Dias;1.5164243925962095;-4.59706956345999;Under
615;Rio Ave FC;500000;19;2016-07-29;329723;Gil Dias;1.5164243925962095;-4.59706956345999;Under
616;Rio Ave FC;800000;20;2016-10-31;329723;Gil Dias;2.4262790281539353;-9.500680816122108;Under
617;Rio Ave FC;1500000;20;2017-02-22;329723;Gil Dias;4.549273177788629;-7.377686666487414;Under
618;Rio Ave FC;2000000;20;2017-06-26;329723;Gil Dias;6.065697570384838;-5.861262273891205;Under
619;ACF Fiorentina;3000000;21;2017-12-29;329723;Gil Dias;9.098546355577257;-12.500574100715662;Under
620;ACF Fiorentina;3000000;21;2018-06-07;329723;Gil Dias;9.098546355577257;-12.500574100715662;Under
621;Olympiacos Piraeus;3000000;22;2019-02-07;329723;Gil Dias;9.098546355577257;-27.209962673516223;Under
622;Olympiacos Piraeus;2500000;22;2019-05-21;329723;Gil Dias;7.582121962981048;-28.72638706611243;Under
623;AS Monaco;4000000;23;2019-12-19;329723;Gil Dias;12.131395140769676;-44.524721550535176;Under
624;Granada CF;3200000;23;2020-04-08;329723;Gil Dias;9.705116112615741;-46.95100057868911;Under
625;FC Famalicão;3200000;24;2020-10-22;329723;Gil Dias;9.705116112615741;-72.35860993270637;Under
626;FC Famalicão;3000000;24;2021-01-28;329723;Gil Dias;9.098546355577257;-72.96517968974486;Under
627;FC Famalicão;3000000;24;2021-05-21;329723;Gil Dias;9.098546355577257;-72.96517968974486;Under
628;SL Benfica;3000000;25;2021-12-27;329723;Gil Dias;9.098546355577257;-101.23858775905256;Under
629;SL Benfica;3000000;25;2022-05-31;329723;Gil Dias;9.098546355577257;-101.23858775905256;Under
630;SL Benfica;2000000;26;2022-11-01;329723;Gil Dias;6.065697570384838;-131.6419966491252;Under
631;FC Liefering;75000;16;2016-02-01;321070;Hannes Wolf;0.23359392032890025;-0.2931080157002818;Over
632;FC Liefering;175000;17;2016-05-30;321070;Hannes Wolf;0.5450524807674338;-0.7396633213457532;Over
633;FC Liefering;350000;17;2016-12-03;321070;Hannes Wolf;1.0901049615348677;-0.19461084057831934;Over
634;FC Liefering;500000;18;2017-05-27;321070;Hannes Wolf;1.5572928021926682;-1.3515165431672571;Over
635;Red Bull Salzburg;800000;18;2017-08-01;321070;Hannes Wolf;2.491668483508269;-0.4171408618516561;Over
636;Red Bull Salzburg;3000000;18;2017-10-11;321070;Hannes Wolf;9.34375681315601;6.434947467796084;Over
637;Red Bull Salzburg;3000000;18;2018-01-02;321070;Hannes Wolf;9.34375681315601;6.434947467796084;Over
638;Red Bull Salzburg;4000000;19;2018-06-14;321070;Hannes Wolf;12.458342417541346;6.344848461485146;Over
639;Red Bull Salzburg;6000000;19;2018-10-25;321070;Hannes Wolf;18.68751362631202;12.574019670255819;Over
640;Red Bull Salzburg;10000000;19;2018-12-19;321070;Hannes Wolf;31.145856043853364;25.032362087797164;Over
641;Red Bull Salzburg;12000000;20;2019-06-03;321070;Hannes Wolf;37.37502725262404;25.448067408347995;Over
642;RB Leipzig;12000000;20;2019-12-17;321070;Hannes Wolf;37.37502725262404;25.448067408347995;Over
643;RB Leipzig;11000000;20;2020-04-08;321070;Hannes Wolf;34.260441648238704;22.333481803962663;Over
644;Borussia Mönchengladbach;10000000;21;2020-09-16;321070;Hannes Wolf;31.145856043853364;9.546735587560445;Over
645;Borussia Mönchengladbach;10000000;21;2021-02-10;321070;Hannes Wolf;31.145856043853364;9.546735587560445;Over
646;Borussia Mönchengladbach;8000000;22;2021-06-09;321070;Hannes Wolf;24.91668483508269;-11.391824194010788;Over
647;Borussia Mönchengladbach;5000000;22;2021-12-22;321070;Hannes Wolf;15.572928021926682;-20.735581007166797;Over
648;Swansea City;5000000;23;2022-05-13;321070;Hannes Wolf;15.572928021926682;-41.083188669378174;Over
649;Borussia Mönchengladbach;4000000;23;2022-09-21;321070;Hannes Wolf;12.458342417541346;-44.19777427376351;Over
650;Borussia Mönchengladbach;4000000;23;2022-11-09;321070;Hannes Wolf;12.458342417541346;-44.19777427376351;Over
651;Fortuna Düsseldorf;200000;19;2013-07-25;237164;Ihlas Bebou;0.8432983083435934;-5.270195647712606;Under
652;Fortuna Düsseldorf;200000;19;2014-01-20;237164;Ihlas Bebou;0.8432983083435934;-5.270195647712606;Under
653;Fortuna Düsseldorf;200000;19;2014-03-31;237164;Ihlas Bebou;0.8432983083435934;-5.270195647712606;Under
654;Fortuna Düsseldorf;200000;20;2014-06-30;237164;Ihlas Bebou;0.8432983083435934;-11.08366153593245;Under
655;Fortuna Düsseldorf;150000;20;2015-01-13;237164;Ihlas Bebou;0.6324737312576951;-11.294486113018348;Under
656;Fortuna Düsseldorf;400000;21;2015-07-01;237164;Ihlas Bebou;1.6865966166871869;-19.912523839605733;Under
657;Fortuna Düsseldorf;550000;21;2016-02-11;237164;Ihlas Bebou;2.319070347944882;-19.280050108348036;Under
658;Fortuna Düsseldorf;500000;22;2016-07-22;237164;Ihlas Bebou;2.1082457708589835;-34.20026325823449;Under
659;Fortuna Düsseldorf;800000;22;2016-10-06;237164;Ihlas Bebou;3.3731932333743737;-32.935315795719106;Under
660;Fortuna Düsseldorf;1000000;22;2017-01-23;237164;Ihlas Bebou;4.216491541717967;-32.092017487375514;Under
661;Fortuna Düsseldorf;1500000;23;2017-06-27;237164;Ihlas Bebou;6.324737312576951;-50.3313793787279;Under
662;Hannover 96;4000000;23;2017-10-18;237164;Ihlas Bebou;16.865966166871868;-39.79015052443299;Under
663;Hannover 96;5000000;23;2017-12-28;237164;Ihlas Bebou;21.082457708589835;-35.57365898271502;Under
664;Hannover 96;7500000;23;2018-04-04;237164;Ihlas Bebou;31.623686562884753;-25.0324301284201;Under
665;Hannover 96;8500000;24;2018-06-05;237164;Ihlas Bebou;35.84017810460272;-46.22354794071939;Under
666;Hannover 96;12000000;24;2018-12-18;237164;Ihlas Bebou;50.59789850061561;-31.465827544706507;Under
667;Hannover 96;12000000;25;2019-06-05;237164;Ihlas Bebou;50.59789850061561;-59.73923561401421;Under
668;TSG 1899 Hoffenheim;12000000;25;2019-12-17;237164;Ihlas Bebou;50.59789850061561;-59.73923561401421;Under
669;TSG 1899 Hoffenheim;10000000;25;2020-03-11;237164;Ihlas Bebou;42.16491541717967;-68.17221869745015;Under
670;TSG 1899 Hoffenheim;8000000;25;2020-04-08;237164;Ihlas Bebou;33.731932333743735;-76.60520178088609;Under
671;TSG 1899 Hoffenheim;9000000;26;2021-02-10;237164;Ihlas Bebou;37.94842387546171;-99.7592703440483;Under
672;TSG 1899 Hoffenheim;14000000;26;2021-03-31;237164;Ihlas Bebou;59.03088158405154;-78.67681263545848;Under
673;TSG 1899 Hoffenheim;16000000;27;2021-06-09;237164;Ihlas Bebou;67.46386466748747;-92.07288993505388;Under
674;TSG 1899 Hoffenheim;16000000;27;2021-12-22;237164;Ihlas Bebou;67.46386466748747;-92.07288993505388;Under
675;TSG 1899 Hoffenheim;16000000;28;2022-06-09;237164;Ihlas Bebou;67.46386466748747;-104.1013899929229;Under
676;TSG 1899 Hoffenheim;11000000;28;2022-11-09;237164;Ihlas Bebou;46.38140695889764;-125.18384770151273;Under
677;TSG 1899 Hoffenheim;7000000;28;2023-03-29;237164;Ihlas Bebou;29.51544079202577;-142.0498138683846;Under
678;Cercle Brugge ;250000;19;2017-07-25;342226;Irvin Cardona;0.730511416432416;-5.382982539623784;Under
679;Cercle Brugge ;400000;20;2017-10-25;342226;Irvin Cardona;1.1688182662918656;-10.758141577984178;Under
680;Cercle Brugge ;1000000;20;2018-04-05;342226;Irvin Cardona;2.922045665729664;-9.004914178546379;Under
681;Cercle Brugge ;1500000;21;2018-12-27;342226;Irvin Cardona;4.383068498594496;-17.216051957698422;Under
682;Cercle Brugge ;1500000;21;2019-06-10;342226;Irvin Cardona;4.383068498594496;-17.216051957698422;Under
683;Stade Brestois 29;3500000;22;2019-12-19;342226;Irvin Cardona;10.227159830053823;-26.081349199039657;Under
684;Stade Brestois 29;6000000;22;2020-03-13;342226;Irvin Cardona;17.532273994377984;-18.776235034715494;Under
685;Stade Brestois 29;4800000;22;2020-04-08;342226;Irvin Cardona;14.025819195502388;-22.282689833591093;Under
686;Stade Brestois 29;6000000;22;2020-08-03;342226;Irvin Cardona;17.532273994377984;-18.776235034715494;Under
687;Stade Brestois 29;7000000;23;2020-10-15;342226;Irvin Cardona;20.454319660107647;-36.2017970311972;Under
688;Stade Brestois 29;8000000;23;2021-01-07;342226;Irvin Cardona;23.376365325837313;-33.27975136546754;Under
